"id","eventID","eventDate","geodeticDatum","countryCode","locationID","eventRemarks","decimalLatitude","decimalLongitude","minimumDepthInMeters","maximumDepthInMeters","coordinateUncertaintyInMeters"
"HABs-CalPoly_2016-09-26T16:45:00Z","HABs-CalPoly_2016-09-26T16:45:00Z","2016-09-26T16:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP160926",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-10-03T17:15:00Z","HABs-CalPoly_2016-10-03T17:15:00Z","2016-10-03T17:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161003",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-10-10T17:25:00Z","HABs-CalPoly_2016-10-10T17:25:00Z","2016-10-10T17:25:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161010",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-10-17T17:30:00Z","HABs-CalPoly_2016-10-17T17:30:00Z","2016-10-17T17:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161017",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-10-25T17:45:00Z","HABs-CalPoly_2016-10-25T17:45:00Z","2016-10-25T17:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161025",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-10-31T18:00:00Z","HABs-CalPoly_2016-10-31T18:00:00Z","2016-10-31T18:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161031",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-11-07T17:45:00Z","HABs-CalPoly_2016-11-07T17:45:00Z","2016-11-07T17:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161107",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-11-14T18:10:00Z","HABs-CalPoly_2016-11-14T18:10:00Z","2016-11-14T18:10:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161114",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-11-21T18:30:00Z","HABs-CalPoly_2016-11-21T18:30:00Z","2016-11-21T18:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161121",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-11-29T17:20:00Z","HABs-CalPoly_2016-11-29T17:20:00Z","2016-11-29T17:20:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161129",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-12-05T17:10:00Z","HABs-CalPoly_2016-12-05T17:10:00Z","2016-12-05T17:10:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161205",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-12-13T18:20:00Z","HABs-CalPoly_2016-12-13T18:20:00Z","2016-12-13T18:20:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161213",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-12-18T19:20:00Z","HABs-CalPoly_2016-12-18T19:20:00Z","2016-12-18T19:20:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161218",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2016-12-26T19:10:00Z","HABs-CalPoly_2016-12-26T19:10:00Z","2016-12-26T19:10:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP161226",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-01-02T17:30:00Z","HABs-CalPoly_2017-01-02T17:30:00Z","2017-01-02T17:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170102",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-01-11T16:40:00Z","HABs-CalPoly_2017-01-11T16:40:00Z","2017-01-11T16:40:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170111",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-01-17T19:30:00Z","HABs-CalPoly_2017-01-17T19:30:00Z","2017-01-17T19:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170117",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-01-23T18:15:00Z","HABs-CalPoly_2017-01-23T18:15:00Z","2017-01-23T18:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170123",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-01-31T18:10:00Z","HABs-CalPoly_2017-01-31T18:10:00Z","2017-01-31T18:10:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170131",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-02-06T17:40:00Z","HABs-CalPoly_2017-02-06T17:40:00Z","2017-02-06T17:40:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170206",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-02-13T18:40:00Z","HABs-CalPoly_2017-02-13T18:40:00Z","2017-02-13T18:40:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170213",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-02-21T17:30:00Z","HABs-CalPoly_2017-02-21T17:30:00Z","2017-02-21T17:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170221",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-02-27T17:30:00Z","HABs-CalPoly_2017-02-27T17:30:00Z","2017-02-27T17:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170227",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-03-07T17:30:00Z","HABs-CalPoly_2017-03-07T17:30:00Z","2017-03-07T17:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170307",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-03-13T17:00:00Z","HABs-CalPoly_2017-03-13T17:00:00Z","2017-03-13T17:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170313",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-03-21T17:25:00Z","HABs-CalPoly_2017-03-21T17:25:00Z","2017-03-21T17:25:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170321",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-03-27T16:30:00Z","HABs-CalPoly_2017-03-27T16:30:00Z","2017-03-27T16:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170327",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-04-03T20:00:00Z","HABs-CalPoly_2017-04-03T20:00:00Z","2017-04-03T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170403",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-04-10T20:15:00Z","HABs-CalPoly_2017-04-10T20:15:00Z","2017-04-10T20:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170410",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-04-17T19:50:00Z","HABs-CalPoly_2017-04-17T19:50:00Z","2017-04-17T19:50:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170417",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-04-24T20:30:00Z","HABs-CalPoly_2017-04-24T20:30:00Z","2017-04-24T20:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170424",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-05-01T19:10:00Z","HABs-CalPoly_2017-05-01T19:10:00Z","2017-05-01T19:10:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170501",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-05-08T20:00:00Z","HABs-CalPoly_2017-05-08T20:00:00Z","2017-05-08T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170508",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-05-15T20:30:00Z","HABs-CalPoly_2017-05-15T20:30:00Z","2017-05-15T20:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170515",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-05-22T21:00:00Z","HABs-CalPoly_2017-05-22T21:00:00Z","2017-05-22T21:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170522",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-05-29T21:30:00Z","HABs-CalPoly_2017-05-29T21:30:00Z","2017-05-29T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170529",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-06-05T20:00:00Z","HABs-CalPoly_2017-06-05T20:00:00Z","2017-06-05T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170605",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-06-12T19:00:00Z","HABs-CalPoly_2017-06-12T19:00:00Z","2017-06-12T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170612",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-06-19T18:00:00Z","HABs-CalPoly_2017-06-19T18:00:00Z","2017-06-19T18:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170619",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-06-26T21:30:00Z","HABs-CalPoly_2017-06-26T21:30:00Z","2017-06-26T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170626",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-07-03T17:00:00Z","HABs-CalPoly_2017-07-03T17:00:00Z","2017-07-03T17:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170703",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-07-10T13:30:00Z","HABs-CalPoly_2017-07-10T13:30:00Z","2017-07-10T13:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170710",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-07-17T13:30:00Z","HABs-CalPoly_2017-07-17T13:30:00Z","2017-07-17T13:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170717",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-07-24T14:30:00Z","HABs-CalPoly_2017-07-24T14:30:00Z","2017-07-24T14:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170724",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-07-31T14:30:00Z","HABs-CalPoly_2017-07-31T14:30:00Z","2017-07-31T14:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170731",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-08-07T13:30:00Z","HABs-CalPoly_2017-08-07T13:30:00Z","2017-08-07T13:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170807",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-08-14T13:30:00Z","HABs-CalPoly_2017-08-14T13:30:00Z","2017-08-14T13:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170814",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-08-21T13:30:00Z","HABs-CalPoly_2017-08-21T13:30:00Z","2017-08-21T13:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170821",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-08-28T14:00:00Z","HABs-CalPoly_2017-08-28T14:00:00Z","2017-08-28T14:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170828",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-09-05T17:30:00Z","HABs-CalPoly_2017-09-05T17:30:00Z","2017-09-05T17:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170905",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-09-11T17:30:00Z","HABs-CalPoly_2017-09-11T17:30:00Z","2017-09-11T17:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170911",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-09-18T14:00:00Z","HABs-CalPoly_2017-09-18T14:00:00Z","2017-09-18T14:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170918",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-09-25T14:20:00Z","HABs-CalPoly_2017-09-25T14:20:00Z","2017-09-25T14:20:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP170925",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-10-02T14:00:00Z","HABs-CalPoly_2017-10-02T14:00:00Z","2017-10-02T14:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171002",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-10-09T15:00:00Z","HABs-CalPoly_2017-10-09T15:00:00Z","2017-10-09T15:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171009",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-10-16T15:00:00Z","HABs-CalPoly_2017-10-16T15:00:00Z","2017-10-16T15:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171016",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-10-23T14:00:00Z","HABs-CalPoly_2017-10-23T14:00:00Z","2017-10-23T14:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171023",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-10-30T14:00:00Z","HABs-CalPoly_2017-10-30T14:00:00Z","2017-10-30T14:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171030",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-11-06T15:00:00Z","HABs-CalPoly_2017-11-06T15:00:00Z","2017-11-06T15:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171106",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-11-13T15:30:00Z","HABs-CalPoly_2017-11-13T15:30:00Z","2017-11-13T15:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171113",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-11-20T18:30:00Z","HABs-CalPoly_2017-11-20T18:30:00Z","2017-11-20T18:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171120",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-11-27T15:30:00Z","HABs-CalPoly_2017-11-27T15:30:00Z","2017-11-27T15:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171127",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-12-04T16:30:00Z","HABs-CalPoly_2017-12-04T16:30:00Z","2017-12-04T16:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171204",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-12-11T20:30:00Z","HABs-CalPoly_2017-12-11T20:30:00Z","2017-12-11T20:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171211",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-12-18T19:30:00Z","HABs-CalPoly_2017-12-18T19:30:00Z","2017-12-18T19:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171218",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2017-12-26T20:00:00Z","HABs-CalPoly_2017-12-26T20:00:00Z","2017-12-26T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP171226",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-01-02T19:00:00Z","HABs-CalPoly_2018-01-02T19:00:00Z","2018-01-02T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180102",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-01-15T19:00:00Z","HABs-CalPoly_2018-01-15T19:00:00Z","2018-01-15T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180115",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-01-23T00:30:00Z","HABs-CalPoly_2018-01-23T00:30:00Z","2018-01-23T00:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180122",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-01-30T01:00:00Z","HABs-CalPoly_2018-01-30T01:00:00Z","2018-01-30T01:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180129",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-02-06T01:00:00Z","HABs-CalPoly_2018-02-06T01:00:00Z","2018-02-06T01:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180205",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-02-13T00:45:00Z","HABs-CalPoly_2018-02-13T00:45:00Z","2018-02-13T00:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180212",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-02-20T00:30:00Z","HABs-CalPoly_2018-02-20T00:30:00Z","2018-02-20T00:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180219",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-02-26T08:00:00Z","HABs-CalPoly_2018-02-26T08:00:00Z","2018-02-26T08:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180226",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-03-06T00:35:00Z","HABs-CalPoly_2018-03-06T00:35:00Z","2018-03-06T00:35:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180305",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-03-13T00:15:00Z","HABs-CalPoly_2018-03-13T00:15:00Z","2018-03-13T00:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180312",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-03-19T22:40:00Z","HABs-CalPoly_2018-03-19T22:40:00Z","2018-03-19T22:40:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180319",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-03-26T23:45:00Z","HABs-CalPoly_2018-03-26T23:45:00Z","2018-03-26T23:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180326",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-04-03T00:00:00Z","HABs-CalPoly_2018-04-03T00:00:00Z","2018-04-03T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180402",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-04-10T00:00:00Z","HABs-CalPoly_2018-04-10T00:00:00Z","2018-04-10T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180409",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-04-17T00:00:00Z","HABs-CalPoly_2018-04-17T00:00:00Z","2018-04-17T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180416",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-04-24T00:00:00Z","HABs-CalPoly_2018-04-24T00:00:00Z","2018-04-24T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180423",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-05-01T00:00:00Z","HABs-CalPoly_2018-05-01T00:00:00Z","2018-05-01T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180430",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-05-08T00:00:00Z","HABs-CalPoly_2018-05-08T00:00:00Z","2018-05-08T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180507",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-05-15T00:00:00Z","HABs-CalPoly_2018-05-15T00:00:00Z","2018-05-15T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180514",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-05-22T00:00:00Z","HABs-CalPoly_2018-05-22T00:00:00Z","2018-05-22T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180521",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-05-29T00:00:00Z","HABs-CalPoly_2018-05-29T00:00:00Z","2018-05-29T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180528",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-06-05T00:00:00Z","HABs-CalPoly_2018-06-05T00:00:00Z","2018-06-05T00:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180604",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-06-11T23:45:00Z","HABs-CalPoly_2018-06-11T23:45:00Z","2018-06-11T23:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180611",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-06-18T22:50:00Z","HABs-CalPoly_2018-06-18T22:50:00Z","2018-06-18T22:50:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180618",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-06-25T22:00:00Z","HABs-CalPoly_2018-06-25T22:00:00Z","2018-06-25T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180625",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-07-02T22:00:00Z","HABs-CalPoly_2018-07-02T22:00:00Z","2018-07-02T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180702",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-07-09T22:00:00Z","HABs-CalPoly_2018-07-09T22:00:00Z","2018-07-09T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180709",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-07-16T22:30:00Z","HABs-CalPoly_2018-07-16T22:30:00Z","2018-07-16T22:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180716",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-07-23T22:00:00Z","HABs-CalPoly_2018-07-23T22:00:00Z","2018-07-23T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180723",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-07-30T22:15:00Z","HABs-CalPoly_2018-07-30T22:15:00Z","2018-07-30T22:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180730",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-08-06T21:00:00Z","HABs-CalPoly_2018-08-06T21:00:00Z","2018-08-06T21:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180806",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-08-14T00:45:00Z","HABs-CalPoly_2018-08-14T00:45:00Z","2018-08-14T00:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180813",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-08-21T00:15:00Z","HABs-CalPoly_2018-08-21T00:15:00Z","2018-08-21T00:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180820",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-08-27T21:45:00Z","HABs-CalPoly_2018-08-27T21:45:00Z","2018-08-27T21:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180827",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-09-03T21:50:00Z","HABs-CalPoly_2018-09-03T21:50:00Z","2018-09-03T21:50:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180903",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-09-11T19:15:00Z","HABs-CalPoly_2018-09-11T19:15:00Z","2018-09-11T19:15:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180911",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-09-18T19:00:00Z","HABs-CalPoly_2018-09-18T19:00:00Z","2018-09-18T19:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180918",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-09-24T21:30:00Z","HABs-CalPoly_2018-09-24T21:30:00Z","2018-09-24T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP180924",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-10-01T22:30:00Z","HABs-CalPoly_2018-10-01T22:30:00Z","2018-10-01T22:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181001",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-10-08T22:00:00Z","HABs-CalPoly_2018-10-08T22:00:00Z","2018-10-08T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181008",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-10-15T22:00:00Z","HABs-CalPoly_2018-10-15T22:00:00Z","2018-10-15T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181015",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-10-22T22:00:00Z","HABs-CalPoly_2018-10-22T22:00:00Z","2018-10-22T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181022",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-10-29T22:00:00Z","HABs-CalPoly_2018-10-29T22:00:00Z","2018-10-29T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181029",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-11-05T22:50:00Z","HABs-CalPoly_2018-11-05T22:50:00Z","2018-11-05T22:50:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181105",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-11-12T19:45:00Z","HABs-CalPoly_2018-11-12T19:45:00Z","2018-11-12T19:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181112",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-11-19T20:00:00Z","HABs-CalPoly_2018-11-19T20:00:00Z","2018-11-19T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181119",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-11-26T23:00:00Z","HABs-CalPoly_2018-11-26T23:00:00Z","2018-11-26T23:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181126",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-12-03T20:00:00Z","HABs-CalPoly_2018-12-03T20:00:00Z","2018-12-03T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181203",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-12-09T20:00:00Z","HABs-CalPoly_2018-12-09T20:00:00Z","2018-12-09T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181209",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-12-16T20:00:00Z","HABs-CalPoly_2018-12-16T20:00:00Z","2018-12-16T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181216",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2018-12-31T20:00:00Z","HABs-CalPoly_2018-12-31T20:00:00Z","2018-12-31T20:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP181231",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2019-01-09T00:45:00Z","HABs-CalPoly_2019-01-09T00:45:00Z","2019-01-09T00:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP190108",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2019-01-14T00:45:00Z","HABs-CalPoly_2019-01-14T00:45:00Z","2019-01-14T00:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP190113",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2019-01-20T22:45:00Z","HABs-CalPoly_2019-01-20T22:45:00Z","2019-01-20T22:45:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP190120",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2019-01-27T21:30:00Z","HABs-CalPoly_2019-01-27T21:30:00Z","2019-01-27T21:30:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP190127",35.170204,-120.740685,"1","1",30
"HABs-CalPoly_2019-02-03T22:00:00Z","HABs-CalPoly_2019-02-03T22:00:00Z","2019-02-03T22:00:00Z","EPSG:4326 WGS84","US","HABs-CalPoly","CP190203",35.170204,-120.740685,"1","1",30
